date,EQ_VALUE,EQ_MOM,EQ_LOWVOL,RATES_CARRY,RATES_TREND,FX_CARRY,FX_VALUE,COM_CARRY,COM_TREND,MULTI_TREND
2022-03-04,114.202845,99.3483434546,120.834848816,91.399717699,93.5580019608,73.4443515166,103.917655442,82.7532921122,153.485064134,131.011159849
2022-03-07,114.491098951,99.4322222976,120.930834114,91.4020106428,93.316650776,72.4348208145,104.614746283,82.377076834,154.392544112,131.3117052
2022-03-08,115.017759381,99.6946900833,120.492829344,91.443748295,93.1360571013,72.9662555173,105.034715574,82.6530903944,154.390150506,130.785913383
2022-03-09,114.772801158,99.1428823876,120.359889437,90.8539239474,92.8810745698,72.7185426444,105.559465967,82.3113275754,154.577839336,130.676037058
2022-03-10,114.822433007,98.9400281153,120.492856138,90.1724470597,93.2589509761,72.4775699027,106.034995187,82.5071623748,155.211680511,131.247164369
2022-03-11,114.26663284,98.9267290976,120.681618213,90.5716145425,93.7319384761,73.1865008806,105.986142362,82.5985762625,154.312168828,130.820777255
2022-03-14,114.084736164,98.7925983612,120.386740557,90.8753668269,94.0890731485,73.4063431747,105.82152749,82.7706404795,154.580663894,130.824105158
2022-03-15,114.242267136,98.837040787,120.690271507,90.6765843978,94.0639560187,73.3597845128,105.976313267,83.250034478,154.292870899,130.174686358
2022-03-16,114.467626378,98.953728573,120.227156191,90.8318685262,94.1752132169,73.2881977104,106.654370968,83.7483871397,154.977292922,130.478154914
2022-03-17,114.167629203,98.5754237639,120.48126382,91.0476059251,94.0119886113,73.2852354121,106.330986076,83.6899207306,155.484787284,130.556741073
2022-03-18,114.026016651,99.1101665413,120.097048465,91.2973928413,93.6770564983,73.2313592193,106.295479889,84.0649991703,155.147845813,130.350945562
2022-03-21,113.941830174,98.8769467577,120.254883608,91.3029269539,93.918174116,73.1989449358,106.201107535,84.5205282092,155.712732026,131.102856648
2022-03-22,114.218188772,99.3546190233,120.190368848,91.5671838219,94.0548959143,73.8050522833,105.849407817,84.4562614727,155.214371298,130.39904561
2022-03-23,114.946320838,99.7914683972,120.06225115,91.7819945815,93.2833166338,73.9945267803,105.589138255,85.1336446396,154.35554233,131.071874926
2022-03-24,114.810528113,99.5580073061,120.474189865,92.1559727925,92.9726808192,74.1240395559,105.933817645,85.0080384368,153.905847825,129.802297942
2022-03-25,114.51097389,99.887654917,120.876710827,92.053701327,92.845004314,74.2106088873,106.092130261,85.3365916649,152.390941689,131.430996579
2022-03-28,114.795065343,99.888948395,120.714892583,92.3210293746,93.1247690351,74.3629457276,106.182710171,85.5462851161,152.306621839,131.707241656
2022-03-29,115.046210581,100.007108705,121.123515139,91.9014677972,92.7324252474,74.4241043369,105.947826744,85.3260022401,153.245263966,131.616812145
2022-03-30,114.802979098,100.018363665,121.22643744,91.9696612847,92.5328877947,74.6209721992,106.11381586,84.6393455483,153.450486678,131.250577096
2022-03-31,114.693020797,100.172948639,121.300871679,92.209076261,92.4961505827,75.2184284307,106.349160253,84.8426279587,153.547418395,130.861226752
2022-04-01,114.352235931,100.188183357,121.573330639,92.2446558444,92.3814308539,75.1560029876,105.280940605,85.582959039,153.316935914,130.449726225
2022-04-04,114.182168342,100.409070012,121.802323009,91.923064936,92.8510772766,75.0513786742,105.043247098,85.4162557906,153.037288205,129.877051602
2022-04-05,114.36691359,100.297801599,121.933821911,91.9673316631,92.8559919956,74.0901363532,104.848757274,85.1884885703,152.876037903,130.267822282
2022-04-06,113.945541855,100.261076569,122.265176868,92.1723739254,92.236349303,74.3008287643,105.814716248,86.0945682699,153.190348923,129.658264082
2022-04-07,114.016233877,100.542691264,122.183293823,92.491427852,91.8000216698,74.2914225023,104.624841554,85.4931451752,153.434546383,129.575609207
2022-04-08,113.390826308,100.302903483,122.117690485,92.5064622669,92.1234670178,74.3734303763,104.291502341,86.0105880793,152.65679193,130.728062448
2022-04-11,113.995971302,100.387859284,122.200000999,92.5919827343,91.8928231314,74.8970883703,103.84628124,85.9973883797,151.963870272,130.501607774
2022-04-12,114.334873225,100.112891989,121.817185116,92.7034599497,92.3740458123,75.0180945638,102.834173474,85.4282345017,151.948130353,129.892610564
2022-04-13,114.457707168,100.169783458,121.792267605,92.9557091609,92.6759650986,75.5044125294,103.372609363,85.4283311521,151.941550674,129.768955375
2022-04-14,114.727590428,100.100360193,122.209038715,92.8957500681,92.5027503557,75.4388785791,103.233843617,86.0687373659,151.891597813,129.567503721
2022-04-15,114.429073112,99.926315468,122.214789271,92.2167621331,92.7541820877,75.383974879,103.959057579,85.8621989581,152.292357329,129.777606982
2022-04-18,114.190681063,99.6612441262,121.840944635,91.9248711208,93.3041975111,75.117445027,103.795514588,85.7136995377,152.967896289,129.466079467
2022-04-19,114.204713613,99.549525115,121.914118457,91.6304255819,93.7140888924,75.3047894275,103.873292887,86.3383970255,153.122424016,128.818756649
2022-04-20,114.19550881,99.5175026102,121.810600168,91.683999506,92.8663028363,74.3225375447,104.806756611,85.7706603876,153.894390674,128.208736654
2022-04-21,113.94704523,99.6568565854,121.80992633,91.7714224812,92.9418056945,74.2819549903,104.445332679,85.4261110442,154.59312771,129.013060769
2022-04-22,113.697135337,99.3933025788,121.741695954,91.7925612095,92.7518590801,74.280612221,104.642944708,85.0521026268,156.322734124,128.921353432
2022-04-25,113.82266969,99.5083774499,121.728050356,91.3281181445,93.0155723041,73.834394835,104.617123909,84.5521402767,156.711041418,129.690472468
2022-04-26,114.019254252,99.4044020143,121.417758746,91.5422469812,93.5747316578,73.7665344935,104.827658719,84.3748164712,156.444729076,130.085714352
2022-04-27,113.82014185,99.3926250928,121.452832622,91.6322693416,93.9498486613,73.3302540839,104.30868296,84.3300303852,156.357253435,129.954766188
2022-04-28,113.985777053,99.6675269665,121.714418164,92.2507052603,93.083297511,72.9952032044,104.176929545,84.2757409946,156.287609026,129.507450708
2022-04-29,113.916913741,99.7795974098,121.404823215,92.8809858404,93.0357182083,73.3769204967,103.871441498,84.4729326653,156.321691473,129.932381715
2022-05-02,113.741604853,99.9415094687,121.054887872,92.8740259874,93.3303565859,72.80011785,104.973049758,84.924957148,155.459622286,130.3172328
2022-05-03,113.674659587,99.8194106211,121.32762382,92.9464181584,93.7375439017,73.2448799915,105.587914185,84.5159124424,155.470426815,131.390594013
2022-05-04,113.321898623,99.7013147375,121.169953214,93.1927817988,93.7586687558,72.7267699895,106.026731685,84.439527031,156.29326677,131.576158823
2022-05-05,113.444532641,99.6607019362,121.369822225,93.3140908776,93.789732685,72.731518681,107.502660716,83.8689756874,157.197475697,131.931068889
2022-05-06,113.505783072,99.679823271,120.840574895,93.3741475925,94.2335181497,72.5141132346,107.833089361,84.0809303992,156.827758048,132.362961009
2022-05-09,113.557127657,99.6922022335,120.966135249,93.6239687444,93.388896044,72.1466842164,107.015870928,83.9364958711,157.601456143,133.028340528
2022-05-10,113.495843925,99.8600865748,120.495616224,93.8062908384,93.0883568765,72.0732649562,107.536507419,84.5746100799,157.396955226,132.850791708
2022-05-11,113.327866812,99.8651388072,120.781349847,93.8558541165,92.2454899104,71.9240011663,106.873217335,84.4141161405,157.655749458,132.371807956
2022-05-12,113.168497079,99.7815145684,120.631027616,94.5142813179,92.6353812072,71.35587562,107.081770347,84.0827845384,158.324416985,132.834678218
2022-05-13,113.073274307,99.4259510104,120.542049904,94.5750968407,92.3968770304,71.1322213853,107.237662339,84.0225771443,157.48156398,132.827243344
2022-05-16,113.157207323,99.6085463036,120.677452694,94.4730792363,92.2516391777,71.4599845063,107.620719893,84.463420249,157.966202845,133.179616249
2022-05-17,113.532781178,99.9039522133,121.055283898,94.18819041,92.6221767162,72.0070948939,108.212668302,84.4428519272,158.055585198,133.126016915
2022-05-18,113.877725392,99.708967799,120.731354411,94.2880886814,92.3722250671,72.835135307,107.956667552,84.5288503852,157.983731704,132.855596756
2022-05-19,114.076610168,99.917382776,120.5978887,94.3678016036,92.7223472245,73.4832777737,108.380176848,85.0864296869,157.662286438,132.962386442
2022-05-20,114.064088609,99.8590410899,120.711940869,93.75643523,93.2036314011,74.0737985266,107.969674039,85.5764910247,157.134642794,132.323367994
2022-05-23,114.487609213,99.6097054157,120.380505569,93.8367264704,93.1887751203,74.108916554,109.133603828,85.024497133,157.152983989,133.397756789
2022-05-24,114.799408995,99.7857377149,120.326194522,93.9858336751,93.5488359248,74.2442775095,108.890175106,85.1200637644,158.096097572,132.786688344
2022-05-25,114.636991045,99.8133511174,120.193058391,94.3647202684,93.8390144108,74.7195704762,108.564362942,85.6478874178,157.742426398,131.466984578
2022-05-26,114.905390377,99.6641955169,120.101594051,94.4619801169,93.7617775936,74.8643129544,108.691498321,85.4846114826,158.668003593,131.895866599
2022-05-27,115.169946429,99.8680493017,120.066953888,94.89872255,93.2545349814,75.0191461358,108.681046802,85.380664278,158.635698152,131.407987746
2022-05-30,115.621587276,99.7202672983,120.409548564,94.9250775015,93.0992336852,75.3418047296,108.691307564,85.0913108476,158.169246234,131.709851956
2022-05-31,115.532219074,99.7309998556,120.175317712,95.1148879849,93.2585534694,74.7422650883,108.370031773,85.5598529357,157.557973621,132.630592211
2022-06-01,115.456198681,99.7200893297,120.245717317,95.3988027827,92.151166152,75.053385411,108.572753191,84.7806951199,157.655256668,132.016443624
2022-06-02,115.375213979,99.4575270006,120.392381821,95.6745863371,92.3588822505,74.2398730216,108.813091336,84.6810572047,157.22983038,132.323244611
2022-06-03,115.713633713,99.3686869781,120.089461285,95.1222862733,91.8664198042,74.1434303624,108.77349806,84.2380977893,157.952101949,132.633249587
2022-06-06,115.51070654,99.3608355179,119.853134549,94.6727368254,92.1072415513,73.7158104077,107.69338248,84.0463737459,158.463412617,133.383413582
2022-06-07,116.016143783,99.5694206119,120.348313923,94.522378929,91.1028664004,74.285445398,107.98573843,83.6354115558,159.279850895,132.910634671
2022-06-08,116.082895112,99.5363287461,120.537514971,94.6584999954,91.1845415241,74.2731649012,108.057723557,83.9051372272,160.239186694,132.870732062
2022-06-09,115.704342583,99.4410855157,120.257044504,94.896316651,90.9210901585,74.9286839068,107.148837079,83.6524784849,160.130027899,133.034235269
2022-06-10,114.86935204,98.9760853426,120.034310103,95.4071360637,91.4232134963,74.3381115027,107.241687649,82.86994236,160.942668782,134.282447451
2022-06-13,115.156908329,99.0099866334,119.804727956,95.6371910901,91.7742257001,74.228657435,106.290506251,82.7692915697,160.69394652,133.136098345
2022-06-14,115.165007953,99.1364283715,120.176548894,95.4971878389,92.0651693107,74.6675081473,106.365484103,82.6361725246,159.764998238,133.059780356
2022-06-15,115.454505551,99.2375824655,120.607471192,95.50564844,91.203329878,74.9865454123,106.496810204,83.0772110617,159.666220357,133.517590681
2022-06-16,115.340318173,99.2502075539,121.041487804,95.0056341552,91.0765269046,75.5780025796,107.10515445,83.3653199873,160.042353975,132.776676153
2022-06-17,115.585721442,98.9401509735,120.780983455,94.8918392051,91.0241377278,75.433323652,107.486655296,83.6914852004,160.6330743,132.714524755
2022-06-20,115.724063398,98.8390787428,120.982313958,94.9947718914,91.3276637964,74.9455941119,106.198087107,83.5057892734,161.167135412,131.905645734
2022-06-21,115.929904484,98.8128100113,120.92156543,95.1926975168,91.8976086434,75.3439532102,106.21164309,84.1384192553,160.45724378,132.298421045
2022-06-22,116.117217766,98.9724068548,120.854871361,95.2037270492,91.4816271325,75.0228413797,105.770068491,84.2008093152,160.351311592,132.552126318
2022-06-23,116.467153817,98.8973323273,120.721886712,95.1826501198,90.8177036385,74.8110826013,106.760837576,83.6079014991,161.8025757,132.603024646
2022-06-24,116.766705646,99.1345185849,120.850475539,95.9306062555,90.1165463578,74.8528212418,106.310391236,83.0980364874,161.377046806,133.513020623
2022-06-27,116.813923128,99.5124195824,121.364377659,96.8107786369,90.5673563239,75.6739328572,106.592847795,83.0118772372,161.813181064,133.515523988
2022-06-28,116.906265257,99.61297714,121.344274825,96.1400966983,90.8134755441,75.3578126975,106.485610192,82.8701223358,161.935891267,134.345942389
2022-06-29,117.066872508,99.9202669037,121.502660896,96.1289429888,90.6669897735,75.0540926218,106.72536084,83.1587369938,162.60439779,133.383366465
2022-06-30,116.803887831,99.8715817484,121.883775232,96.1611378757,90.3502547734,74.6098444983,106.430905536,82.9742539185,163.158056253,133.934445245
2022-07-01,116.670064487,100.036758467,122.132709428,95.6724772539,90.3789854309,74.80849518,106.577458044,82.5143826096,163.328816282,134.309270107
2022-07-04,116.938359899,99.8012785047,122.007593055,95.3255194835,90.6894336364,74.5991217356,107.041159235,81.9616543931,163.929947719,134.222055144
2022-07-05,117.175856986,100.20999439,121.829817971,95.2270438307,89.8386418892,74.7662062972,107.760102517,81.8858217516,164.30061229,134.909160153
2022-07-06,117.013120142,100.275623229,121.865671327,94.5351772664,90.178153775,74.3298331524,107.11927656,82.5088610535,163.594074409,136.125127328
2022-07-07,116.705934271,100.14888069,122.008437363,94.7129820043,90.1412686803,74.3792275886,106.948138869,82.4986269331,163.489941165,136.354586863
2022-07-08,117.13848872,100.1373164,122.017854432,94.3109617747,90.965840131,74.7498346978,106.03674324,82.1271984494,162.920010892,136.483625605
2022-07-11,117.093918831,100.214063856,121.920405055,94.8693163959,91.0627039585,74.6744628394,106.618018717,81.4843011344,163.020862883,136.625117368
2022-07-12,117.27450727,99.9524839807,121.877182835,95.042226751,91.1521011506,75.1294201875,106.992433135,81.4620497599,163.430539298,136.459111551
2022-07-13,117.371621037,100.097336574,121.917857794,95.0668663749,91.4464700854,75.3592608274,107.685988158,82.045026767,164.058495466,136.234445947
2022-07-14,117.780584569,100.341507632,122.210516867,95.5902434775,90.3733542505,76.1266297428,108.680526529,82.2047314137,164.615564491,135.809951252
2022-07-15,117.857067928,100.445224063,122.435554582,95.6055897762,90.5427488427,76.3596458655,109.264175747,81.7205662463,165.520284353,137.125805501
2022-07-18,118.006364551,100.756889105,122.38905427,95.227679688,90.5849528594,77.0587280982,110.072421377,81.9219683442,166.134157962,138.109282256
2022-07-19,117.965798927,100.77044461,122.556973307,94.9793184352,90.7435487908,77.8469012381,109.791396863,82.2300631181,166.331404441,138.031268905
2022-07-20,118.111473438,101.117139812,122.790624401,95.0010536137,91.507544731,77.8897340461,109.283955461,82.9117936075,166.321783762,138.531733669
2022-07-21,117.939979141,101.141826094,122.576846939,94.7723976975,91.4511881042,77.499647529,109.234207287,82.2101238011,165.838662099,139.207417772
2022-07-22,118.301769263,101.180501825,122.836241454,94.7952666659,91.370494216,77.8756196828,108.991365731,82.4478325009,167.033020793,138.198624587
2022-07-25,118.183484339,101.270427368,122.482649348,94.5314171765,91.2981925271,78.1009757402,108.661065676,82.4684413149,167.213225862,137.711356589
2022-07-26,118.31514083,101.127745561,122.633927738,94.7212112066,91.4321397553,77.8954119039,108.535047755,82.2390638065,166.95627341,138.40808253
2022-07-27,118.207142933,100.806295449,122.463110012,94.1341728005,90.8416631098,77.8585105488,108.116764415,81.9684667497,167.574037393,138.411217163
2022-07-28,118.333030773,100.710875909,122.715451422,93.9715178122,90.6955879112,77.8171305281,108.386642952,82.2594981485,165.927182419,138.435533377
2022-07-29,117.774394032,100.644773414,122.562066994,94.1104520389,91.1677111629,78.166024033,107.708644634,82.3296524741,165.204966632,137.311878283
2022-08-01,117.694384659,100.894838198,122.219744298,94.0101514636,90.9862463226,78.9601903129,107.441687022,82.2615721023,164.556385982,137.284234286
2022-08-02,118.074594805,100.888490693,122.718521585,93.7807621114,91.2841338926,79.1538204279,107.677384719,82.3746729136,165.536727142,137.147918872
2022-08-03,117.942633837,100.726897039,122.527286843,93.7916572552,91.7846927945,78.7341647861,107.737801622,82.3598663963,165.768916773,136.260081096
2022-08-04,118.014627378,100.709256834,122.654521983,93.8308755249,91.1855632171,78.6808290306,107.491038776,82.2516303847,166.009150245,136.072675342
2022-08-05,118.044744466,100.725221461,122.057859139,94.2174753173,90.4665519908,78.7987124043,107.698883543,82.2799174825,166.630924746,135.510816061
2022-08-08,117.806151298,100.831889273,122.105727742,93.8533732842,91.7028621651,79.005824171,107.517461558,82.2836293397,167.124957003,135.795789203
2022-08-09,118.014355236,101.089458665,122.361018179,94.4233210634,91.358841142,79.294939114,107.867846767,81.9329668472,168.428761791,134.718151707
2022-08-10,118.335970723,101.025396084,122.515864789,94.2091252256,91.3309490277,79.7807376297,107.415954078,82.1802293117,169.09676676,133.536542115
2022-08-11,117.935378753,101.12755367,122.335673832,94.660185822,91.7581938202,79.3986042207,106.963184131,82.0554380535,168.451942219,134.379094024
2022-08-12,117.579903651,100.933393612,121.979433644,95.1938415692,91.331241019,79.2135156655,106.30637019,81.8565946231,169.134674902,134.57481005
2022-08-15,117.444136747,100.549978958,121.832906965,95.1565196706,90.8894706703,79.0999230474,106.905955837,81.3359875974,170.122687683,134.908345846
2022-08-16,117.851812471,100.994312129,121.630857074,95.5710612813,91.0117592757,78.8662746195,106.722406293,81.1314446497,170.210115688,134.482948915
2022-08-17,117.872364134,101.171150088,121.222909769,95.2226989645,91.3203532234,79.1611692123,106.253904773,81.3697689406,170.954732301,134.396930133
2022-08-18,117.560823884,101.271170015,121.621344585,94.841557458,91.6910037049,79.552428214,106.208746982,81.0295895865,170.960657348,133.849922304
2022-08-19,117.335279978,101.071283603,121.868662754,95.0233941437,91.4872625734,79.8809094296,106.19162811,81.1482352532,171.002892446,133.691612461
2022-08-22,117.071622292,100.932856768,121.726289553,95.3098508718,91.6279861029,80.2921902596,106.187349312,80.999122041,169.364324248,133.110015776
2022-08-23,116.931976509,100.907669423,121.839646628,95.535891092,91.9883022077,80.5822624109,107.07844994,81.1499687253,170.149443938,132.699087878
2022-08-24,116.680728468,100.780693413,121.820303183,95.3099020263,91.498552426,80.5445459005,106.789649771,80.5014159916,169.887370865,132.768038693
2022-08-25,116.473864072,100.792280372,121.919781278,95.7845461849,91.0736375821,80.125412904,106.451444714,80.7257781588,170.22388707,132.846388358
2022-08-26,116.507772248,100.965708408,121.716817005,96.0162270967,91.6007770814,80.4152040396,106.595795956,80.3798436869,169.224142171,132.264275897
2022-08-29,116.120054292,101.075938153,122.246694233,95.8117613781,92.0329913874,80.8872370277,106.74833427,80.3171099469,169.225341701,132.760477152
2022-08-30,116.106626366,101.084012077,122.155857833,96.1858703334,91.2926104888,81.0091657523,106.117722508,80.3410243785,169.589978359,132.129538823
2022-08-31,116.216773211,101.605528371,122.317365129,95.7748219658,91.6095997685,81.1468422065,105.204740086,80.8253281468,168.707575045,131.932467591
2022-09-01,116.124300253,101.811745255,122.390221616,95.1773300779,91.670299285,81.2302106428,105.712957984,81.0912282026,168.895782194,131.228901584
2022-09-02,116.07267388,101.874120542,122.367833761,95.6187843032,91.4558886418,80.8721016807,105.405600556,81.3622651895,168.884952738,130.978147975
2022-09-05,116.569381564,101.85178502,122.051712052,95.0609324565,91.4931676923,81.0564745596,104.872341885,81.7587943869,169.189928079,131.047847367
2022-09-06,116.669872585,101.647811389,122.124345911,95.4192575316,91.8233184091,81.3007618027,105.125136844,81.2283214966,169.287671009,130.431928527
2022-09-07,116.967329614,101.809823484,121.912218398,95.3340568318,91.7346002826,81.4803060808,104.615829963,80.3880725311,169.832250975,128.963379723
2022-09-08,116.97032254,101.813752247,122.243800611,94.892171122,91.7941841576,81.4432822276,104.360824788,80.3245540635,170.633373449,128.947124026
2022-09-09,117.044127389,101.847752665,122.463188253,94.8936557365,91.8503960251,81.3370741434,103.91047062,80.4817908989,169.907667581,129.323630365
2022-09-12,117.206032377,101.650937054,122.625597822,94.202469666,91.3409741679,80.9308189142,104.141386293,80.4043188004,170.632389589,130.264897038
2022-09-13,117.300963211,101.736733152,123.323197299,93.2963072974,91.1957040912,80.8903506878,104.130669192,80.5168490543,171.041852878,130.175871671
2022-09-14,116.939072756,101.573202694,123.242324229,93.5734693112,92.1469298357,80.9647507313,103.756072173,80.3461997756,171.309956136,130.029592965
2022-09-15,117.125006547,101.243868293,123.452439211,93.4257859659,91.9667015046,81.555553447,103.311737971,80.3862634674,171.968817202,130.100966478
2022-09-16,116.647260799,101.358631199,123.260711653,93.375774721,91.7845293681,81.101573267,102.906202243,80.1642272667,171.898691174,130.856280454
2022-09-19,116.88862428,101.821319712,123.214442821,93.6900110165,90.8552209544,82.3084442386,102.956604929,80.2809731075,172.323436744,131.170442918
2022-09-20,116.715598073,101.69680825,123.251080656,93.2817943307,90.5283968347,82.4436112007,102.639282654,80.0808706841,173.712955976,131.601419621
2022-09-21,116.531299693,101.512705955,123.27872799,93.2728601421,90.4675510885,82.2055546939,103.073014019,79.7333288245,173.459519106,130.929006314
2022-09-22,116.509652183,101.351913612,122.969192055,93.0389297018,90.6704948892,81.5358672863,102.75938532,79.7455804081,173.673247801,131.867086925
2022-09-23,116.257742926,101.227839034,122.864426508,93.516855469,91.2356469312,81.6463072219,102.558607929,79.2680801351,174.371444104,133.151756581
2022-09-26,116.37553611,101.162460103,123.005540358,93.6380895004,91.5885581624,81.624931734,102.555472897,79.1020517774,173.815051327,132.842323248
2022-09-27,116.040748295,101.187100634,122.989573566,93.8639516994,92.2233846553,82.148285769,103.06452071,78.9970408189,172.741328321,133.476448691
2022-09-28,116.296953426,101.44204354,123.124490203,93.2132310995,92.4989532875,82.3824879136,103.528861264,79.4325306077,173.195143365,133.077515846
2022-09-29,116.201554774,101.589009247,123.008537341,93.6009954683,91.7822029316,82.7132791426,103.688733086,79.4401960109,172.656887192,131.551823869
2022-09-30,115.985140789,101.43851873,123.253706794,93.2417343272,92.3065441472,82.1602170777,103.814645619,78.9417912324,173.778533654,131.612203532
2022-10-03,115.531416116,101.393280716,123.07453029,93.1224497675,92.0672778465,82.0575530261,103.470227511,78.7345863972,174.209326278,132.272096799
2022-10-04,115.520752722,101.461340804,122.782425752,93.3132191349,92.1474556268,82.1498976287,103.516863896,78.9839991844,173.190395467,132.876094808
2022-10-05,115.632165977,101.85973786,123.035562091,93.8728119431,92.6975974024,82.5640694199,103.143225595,79.0972423249,173.169744754,132.647715172
2022-10-06,115.576399267,102.058805198,123.070163206,94.2695239549,92.2065224783,83.0493146162,103.304255411,79.4755348264,173.669216367,132.43104095
2022-10-07,115.582027748,102.373674798,123.060867674,94.3456465002,92.2481308835,82.4564318846,102.801815162,79.7071381685,173.992999086,132.689455618
2022-10-10,116.207381667,102.66825104,123.218079373,94.2797499777,92.0583260293,82.7107246221,103.111841325,79.9217002946,173.814700239,132.117947861
2022-10-11,116.427441796,102.899092066,123.258575682,94.2501476139,91.820164387,83.4490727155,103.374478586,80.3410464318,171.892316573,132.08719778
2022-10-12,116.292306632,102.892373346,123.05488546,94.0974454882,92.049371216,82.8234220892,103.306054423,80.0835800416,173.263617676,133.073566524
2022-10-13,116.371312265,102.798280998,123.433419399,93.2368582684,93.3351217995,83.4833097447,103.466887892,80.3367694256,173.166059242,133.222572157
2022-10-14,116.639703938,102.959923209,123.926737513,93.0940333422,93.6706228209,83.7572110185,103.18249494,80.6606353637,173.145988521,132.626241785
2022-10-17,116.82672334,103.125053088,123.688265301,92.6724422109,93.2585341821,84.2729946342,103.584150271,80.6186941501,173.510727251,133.056708629
2022-10-18,116.657675306,102.747885509,123.383323421,92.3706929183,94.0164351077,84.1297568914,103.234564886,80.6071962858,172.787456179,133.600562478
2022-10-19,116.580830169,102.654989426,123.58967249,92.8191021201,94.8078033998,83.799542294,103.099333342,80.7083833811,173.786472374,132.02395316
2022-10-20,116.558307593,102.526529744,123.0838727,92.1459850166,94.8906732901,83.7757193671,103.495827687,80.8424533439,174.398465825,132.213354044
2022-10-21,116.183100019,102.363302396,123.086435812,92.5020299122,95.2338735869,83.2166177387,103.508461969,80.9775538111,174.896821955,132.013029666
2022-10-24,116.120617652,102.543525384,123.004055926,92.4778706395,95.6040943313,82.7956719153,104.296922154,80.8431590727,175.463329221,131.816488801
2022-10-25,116.364633856,102.657953791,123.377345179,92.5129875599,95.1114881075,83.7595717631,104.283078105,80.8375546255,174.331081828,132.75610963
2022-10-26,116.41043546,103.100975611,123.587382468,92.6655403361,94.8805524256,84.7175824916,103.501128202,80.8945579736,174.301983638,132.400479451
2022-10-27,116.273306222,102.988707809,123.476602332,92.8521574414,94.5028445316,84.73572061,103.662095555,80.7727721937,175.236627606,133.477714195
2022-10-28,116.563963785,103.156759164,123.645743112,92.9301820185,95.0816519067,85.0537346514,103.616941867,80.6764868609,176.097879009,134.169015892
2022-10-31,116.603906836,103.043058712,124.134439911,92.5210277713,94.4235388852,84.3962208084,103.466989808,80.7167173567,177.636365408,134.328285543
2022-11-01,116.71373179,102.972169891,123.893932942,92.7821073014,95.1738109981,84.3715068943,103.325982871,80.5099965928,177.715054923,134.754059406
2022-11-02,116.989294952,103.071471194,123.595499241,93.7714116597,94.6219880199,84.7130829383,103.272068898,80.0289858458,177.990667763,134.184719436
2022-11-03,117.100993785,103.264254808,123.803836565,94.1576963393,95.6226930651,85.0401776342,103.510598317,80.4310046347,176.080257854,133.872362444
2022-11-04,116.888061332,103.301751555,123.561448334,94.3106640574,96.3809696293,85.5820135251,103.97831864,80.2309152507,174.778781372,135.979539957
2022-11-07,117.030541417,103.296948754,123.490895759,94.4647580838,95.3049528384,85.0892025815,104.041855675,79.8001910667,174.797767458,138.099382926
2022-11-08,116.93019402,103.232704114,123.580058738,94.2790354928,95.3142860863,85.298620724,104.369941978,79.2804292926,175.249937907,138.427068171
2022-11-09,117.010712393,103.383354185,123.875956064,94.3839325541,95.3275957492,85.4319199693,103.637191849,79.4802972925,175.763193401,137.576098292
2022-11-10,116.967513173,103.438201921,124.135950586,94.5621459795,95.6397687578,85.6894869358,103.484493979,79.5887318143,175.224903446,138.568502847
2022-11-11,116.762908034,103.527777751,124.342172075,94.2042406491,95.5877085698,85.6401135239,103.724827188,79.5969730395,175.144106691,139.415874202
2022-11-14,116.461413411,103.446666785,123.928967022,94.4571470013,95.8102604028,85.8871094863,104.24864846,79.5985700483,175.456059972,139.39992858
2022-11-15,116.481034616,103.666055302,124.577132024,94.2256082144,96.1226381168,85.9709167284,104.449206471,79.5940032063,175.471917679,136.689005797
2022-11-16,116.747270131,103.5604553,124.440230828,94.4296179348,95.5264808555,85.9945946086,104.457224536,79.3020555411,175.703601996,136.65763723
2022-11-17,116.93228194,103.398204417,124.224165991,94.7494887673,95.4364735985,85.870062203,104.09499622,79.5335087544,175.092269084,136.25107295
2022-11-18,116.7444811,103.592711725,124.571964893,94.3854068935,94.812079534,86.4044824398,104.519574322,79.2023382788,175.123708571,137.24091925
2022-11-21,116.584008502,103.841623453,124.522511097,94.4471183815,94.529858789,86.7145852133,104.869808202,79.5765292729,176.25782729,137.340752686
2022-11-22,117.131077903,104.100302393,124.635838292,94.3427314368,93.8117876311,86.2242712232,104.473032314,79.9578300114,176.422823398,136.755907713
2022-11-23,117.118849058,104.00436892,124.932163249,93.764065336,94.0208476832,86.1940651429,104.309338875,80.20468637,176.701398873,136.275845348
2022-11-24,117.557334397,104.16963693,125.343221439,93.1831496782,94.035234088,87.2356208323,104.013157894,80.3057503615,176.605894739,138.101873724
2022-11-25,117.990501909,104.378911938,125.179154341,92.8457047498,94.1910324778,87.0680750116,103.529043267,80.5020594981,176.581574937,137.995103666
2022-11-28,117.895367309,104.512782068,124.920050005,92.992128569,94.3407248459,87.233210713,103.983674248,80.3534337602,176.215553115,136.780996595
2022-11-29,117.359968379,104.379433835,124.718916442,92.7169359675,94.2140441208,87.6038822068,104.233984752,80.0033716851,175.728029785,137.346984076
2022-11-30,117.485196199,104.331641193,124.839236332,92.9431233906,94.1754824787,87.3509531375,104.681683988,79.7455219313,175.97389359,137.114004354
2022-12-01,117.314166675,104.676749932,125.233196422,93.4696586056,93.5322420557,87.9896662286,104.948338948,79.6427559336,175.283493586,136.529608606
2022-12-02,117.083782332,104.68161588,124.892686338,93.4766072954,93.3991177636,87.2516031835,104.231089899,79.7144752218,174.918893218,138.398962491
